category,rating,label,text,validity
Movies_and_TV_5,4,CG,"I wasn't all that excited about this movie.  I was expecting a lot of action and the ending wasn't too bad.  The ending was a little predictable, but it was pretty good.I had no idea that this film would be so well written and acted.  The acting was great.  The story was well told and the locations were beautiful.  I wish I could have seen more of the movie.I was happy to get this film and a good price for it.  I had no idea how the series ended, but I'm glad it was cancelled.  I enjoyed it so much that I bought it for my son.  He loves it!I love the movie. I have watched it a few times and loved it so much. It's a great movie. My daughter and I watched it together. I have no idea how this movie ended. I loved it.I bought this for my daughter and I thought it was good, but she really liked it. So, she bought it.

It is a good movie. I don't know how I got it, but I did.

It's not very scary, but it is a nice movie to watch.

",1
Movies_and_TV_5,5,CG,"What irked me more about this movie was the fact that the opening credits didn't play as smoothly.

I had to watch the movie to get the words ""good"" and ""bad"" to play in the movie. I am a movie buff. This is a great movie for the whole family. I have to admit I had a hard time adjusting to it. It was great to watch the ending. I felt like I was watching something new. I loved the ending. I don't know why I didn't like it. I liked the ending. I thought the movie was a little too dark and sad. I really liked the ending. I don't know why I didn't like it.I'm a huge fan of the WW2 movie genre.  I've watched all of the 3D movies, the ones that made the most money were the 3D ones.  I was really excited to see ""The Naked Gun"" and ""The Naked Gun: Survival"" in the 3D.  The Naked Gun: Survival is a great movie to see.  The movie was shot in 3D, and it is a great movie to see in 3D.  I don't think this is the best",1
Movies_and_TV_5,4,OR,"What a wonderful movie this is! The triumph of form over content portrayed with icy precision. Characters acknowledge each other  mostly in terms of self-absorbed one-upsmanship. Surface and ritual reign supreme, indeed characters confuse each other's identities with neither thought nor consequence. Sex, for Patrick Bateman (as probably for all others) is  an expression of vanity and power, nothing more. Patrick Bateman's only moments of true passion and fulfillment occur when he kills. Irony and paradox: does he kill so as to feel alive and vibrant, or does he kill precisely to feed his need to suppress feeling, like an alcoholic drinks to suppress his need for alcohol. Feelings, after all, are messy, not very elegant.  Irony itself conveys a measure of elegance. Thus the movie comments on itself. AmPsy is not really satire. There is no real madness or wackiness here, nor does it carry that element of pratfall, grotesquerie, reality turned inside out to affirm itself, which underly satiric points. It's a disquisition on a decade, a perspective, a way of being that is still very much part of us today. Perhaps now we do it a bit more vulgarly.  There is keen pleasure in realizing that the camera itself, more than words, is the scalpel for the irony which defines this chilly tale. I bet the screenplay is relatively short. Don't miss this film. It's also very funny. You just have to meet Patrick Bateman, a really swell guy.",0
Movies_and_TV_5,3,OR,"I had fun watching ""Bad Teacher."" It's not a great film by any means, and I don't plan on repeated viewings, but it was enjoyable to watch once.

What's interesting about the film is that it's about a character that is completely morally reprehensible, and yet still comes across as likable. Much of this probably has to do with Cameron Diaz, who is just such a likable actress. She's a beautiful woman with a knockout figure and a mega-watt smile, and yet she's so goofy and willing to make fun of herself that even when she's playing nasty characters it's hard not to find her charming.

And boy is this character nasty. She's greedy, she's lazy, and she's selfish. She lies, she steals, she manipulates. What's also interesting is that the storyline of the repugnant central character, Elizabeth, does not fall into either of the two clichs that you'd expect from a Hollywood film:

1) She does not end up finding herself inspired by the children and discover a love of teaching, revealing a heart of gold hidden beneath her prickly exterior.

2) She does not find herself getting her comeuppance for being such an awful human being.

If anything, the characters in the film who are depicted as truly pathetic are Elizabeth's sincere, hardworking fellow teachers. Is this a dubious message? Perhaps. But the performers are all so funny and likable (Lucy Punch and Justin Timberlake are both hilarious) that they manage to make up for the film's many flaws.",0
Movies_and_TV_5,5,CG,"I didn't see this movie, but I thought it was good enough.

The movie has a couple of extra scenes, but most of the movie is just a background of how it's going to end. It's a fairly short movie. If you're looking for something short, you'll like this one. I think it's a pretty good movie, but you can't really go wrong with this one. I highly recommend it to any fan of the genre.This is a great movie to watch with my children, they enjoy it.  They also love it!  This movie is a great Christmas gift.  I do recommend it to all of my friends!I love the movie. I have watched it a few times and loved it so much. It's a great family movie. I wish they would have done a movie like this for our children. I think it's really fun to watch these kids play with their toys and their favorite songs. I think that's a great idea.I just watched this movie and was very pleased with the price of it. The movie was a little slow for me. I will definitely be watching it again.I bought this for my husband and we loved it!  He",1
Movies_and_TV_5,5,CG,"This is easily my favorite movie of the year.  I saw it for the first time last night.  I had to watch it again and again to understand the significance of it.  I was confused by the movie.  I was thinking it was about an old-fashioned war movie and a woman who was a German officer, but the woman's name was Claudia.  She was a very beautiful woman with a very nice voice and nice accent.  It was very refreshing to see Claudia in this movie.  I thought she was really nice and had a good voice.  Claudia is a very nice actress.  She does a great job in this movie.  I am very pleased with this movie and the seller.  I can't wait for the next one.This is a great movie!  I have seen it many times before and I never get tired of it.  I recommend this movie to anyone who loves a good story with good acting.  I bought this for my wife and she loved it.  She is a big fan of the series and would recommend this to anyone who loves a good story with good acting.  This is a great movie!  I have seen it many times before and I",1
Movies_and_TV_5,4,OR,"The two Michael Powell directed pictures in CLASSIC BRITISH THRILLERS give good indication of the great work he'd produce later, although they are somewhat hampered by small budgets. The James and Pamela Mason murder mystery is quite engaging.

SYNOPSES--

THE PHANTOM LIGHT--  The lighthouse keeper at a quaint Welsh coast village dies mysteriously, and his lighthouse is now supposedly haunted-- an unexplained light keeps shining on the scene of his death. The story's atmosphere is literal, with lots of blanketing fog, plus a murder mystery that's equally shrouded and obscured. Primarily filmed within a lighthouse, this whodunit has more than its share of ethnic humor.

RED ENSIGN--  Leslie Banks plays a somewhat pushy manager of a shipyard whose revolutionary boat design encounters much opposition and skullduggery from the competition and his own financers.

THE UPTURNED GLASS--  A story told in flashback. Neurosurgeon's affair with a married woman ends with her defenestrated death. Suspecting the woman's sister is involved, the surgeon plots revenge on her. Easily the best of this small collection. Co-written by Pamela Mason.

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/CLASSIC-FILM-NOIR-Vol-3-10-Movie-Pack/dp/B000UL61KM/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">CLASSIC FILM NOIR, Vol. 3 - 10 Movie Pack</a>&nbsp;(from ST. CLAIR) contains one very fine British-made suspense movie, plus many other unusual stories.

Parenthetical numbers preceding titles are 1 to 10 viewer poll ratings found at a film resource website.

(5.3) The Phantom Light (UK-1935) - Binnie Hale/Gordon Harker/Ian Hunter/Donald Calthrop/Milton Rosmer

(5.8) Red Ensign (UK-1934) - Leslie Banks/Carol Goodner/Frank Vosper/Alfred Drayton/Donald Calthrop

(6.5) The Upturned Glass (UK-1947) - James Mason/Rosamund John/Pamela Mason/Ann Stephens/Morland Gray",0
Movies_and_TV_5,1,OR,"This movie is unfortunately different from the book as others have detailed.  For myself, I found that key Christian symbolism (the purpose of these stories) was removed, and in its place is far too much emphasis on a statement from Aslan that things never happen the same way twice.  Beyond having no great meaning, ironically, the scene occurs twice, with Aslan saying the same thing twice about things not happening the same way twice.  Worthless.  Where is the emphasis on Nikabrik's disbelief in the Narnians' tales of a savior, and where is the emphasis on the faith of Caspian, Cornelius, and Trufflehunter in a savior that lived many years ago who not only died but lived again and will return?  Their dialogue should have been the highlight of the film as it was for me in the book.

Incidentally, who else hated the repeated nauseating Reepicheep jokes?  ""You're a mouse!!""  Ugh.  They ruined such a great character.  But there are too many complaints about this film to list them all.

I intend to own the version of The Lion, the Witch, and the Wardrobe from the same series.  I was so pleased with its faithfulness to the novel, and I looked forward to seeing the other books adapted. However, despite the good things they did in Prince Caspian, overall it was too disappointing to watch again, and I have no desire to watch The Voyage of the Dawn Treader.",0
Movies_and_TV_5,5,CG,"Though this is not my favorite movie, I'd say it is a decent movie. If you like a movie that is entertaining, you'll like this one. This is a great movie. It is based on true events and it was one of the most beautiful movies I have ever seen. It is a love story and it is very touching and touching. It has great music and is great to watch over and over. The sound is excellent. The cinematography is superb. The music is very good. I love the dance scenes, the action scenes, and the scenery. I would recommend this movie to anyone who loves great dance scenes. This was a great movie and the acting was good. I loved it and the story was good. I will watch it again and again. It is very good and I will watch it again and again. Very funny, very well written and acted. I will watch it again and again. It is very good and I will watch it again and again. It is very good and I will watch it again and again. It is very good and I will watch it again and again. It is very good and I will watch it again and again.",1
Movies_and_TV_5,5,CG,"I do not mean to imply that the movie is a good one.  It's a pretty good one.  It's definitely not a movie that is rated R.  I would have to say that it's not a film that will make you want to see it.  It is a movie that will make you want to see it.  I think it's a movie that will make you want to see it.  But if you want to see a good movie, then you should check this movie out.  It has a lot of action and it has some beautiful scenery.  I think it's a good movie for someone who has never seen a movie.  It is a movie that will make you want to see it.  I think it's a good movie for someone who has never seen a movie.  I think it's a good movie for someone who has never seen a movie.I really enjoyed this movie.  I enjoyed watching it with my family.  It is a very good movie.  I would recommend it to anyone who is looking for a good night's sleep.  I highly recommend it.This was a great movie.  It was kind of slow but it was a good story.",1
Movies_and_TV_5,5,OR,"This is the most beautiful mini-series you're liable to see. A modern woman from contemporary New York City still living with her father ends up on an adventure beyond her imagining when a gateway between her world and the strange and surreal world of the 9 kingdoms is opened. The 9 kingdoms is an alternate reality where the fairy tales are strangely true and wolves (werewolves actually) do seduce young women, princes are put under wicked spells and dark, deep secrets are hidden behind the villainous wicked queen. (I won't spoil it for you.)

One character I love in particular in this is the neurotic Wolf. Wolf is a half-wolf (werewolf) and apparently a descendant of The Big Bad Wolf. Wolf becomes the love interest in the story.

There are some amazing acting talents in this mini-series including Diane Weist in her very first villain role. It's shocking to see her out of the sugary sweet motherly role we're used to such as her role as Peg in Edward Scissorhands and the mother role in Lost Boys.

Another thing I like is the beautiful yet full figured woman who played Snow White- the actress from the practice. The writers paid close attention to detail in remembering that the original Snow White story's protagonist was fair and plump and they didn't follow the modern trend of the sickly-thin conception of beauty.

The fairy tales return to their roots with this mature- yet decent enough for people of all ages- fantasy. It's simply beautiful.",0
Movies_and_TV_5,5,OR,"Censorship and moral codes took the bite out of screwball comedy as the 1930s progressed, but in the 1940s such directors as Howard Hawks and Preston Sturges found ways to revive the genre in very high style.  Not only is THE LADY EVE one of Sturge's best, it is also one of the finest in the entire genre, a comedy so potent that even the most jaded will be completely charmed.
There is no way to describe the story without spoiling the fun, so suffice to say the plot concerns the heir to a fortune (Fonda)who is beset by a beautiful but predatory card shark (Stanwyck)--and who looses considerably more than his heart in the process. Considered racy for its time, Stanwyck's... manipulation of Fonda is one of the funniest elements of the film, and the movie as a whole abounds with ""Garden of Eden"" motifs: the name Eve, apples, and (of course) a snake.  Everything moves along at a fast pace and with plenty of crackle, so there's never a dull moment, and the exceptional supporting cast includes witty performances from Charles Coburn, Eugene Pallette, William Demarest, Eric Blore, and a host of others. It would be hard to imagine any one who wouldn't enjoy seeing this film at least once--and like the best films, THE LADY EVE does not give up all her secrets in one whack. The story and performances bear up under repeated viewings.  Comedy fans will enjoy it again and again!",0
Movies_and_TV_5,5,CG,"I enjoyed this film and it has kept me engaged in the history of this great film.  It is so well-done.  I can't say enough good things about it.  I highly recommend it.  I'm a huge fan of the films of the period and have watched them all over the years.  I also love the fact that they are all so well-crafted and very informative.  I highly recommend it to anyone who loves science fiction, fantasy, or horror.I love this movie. I would recommend this movie to anyone who enjoys Sci-Fi.I enjoyed this movie and am glad I bought it.  I would not recommend this to anyone who is a fan of this series.  However, I can say I was very satisfied with the product and quality.  I am glad I purchased this movie for my daughter who is a fan of this series.I really enjoyed the movie.  I didn't get to see the end of the movie.  It was a very good movie.  I would recommend it to anyone who is a fan of this series.
I'm very pleased with the purchase and was very happy with the service.  It was very fast.  I was very pleased with",1
Movies_and_TV_5,4,CG,"I'm not an expert on this movie, but I've seen it a few times and I'm glad I did.  The movie is a bit cheesy, but it's a very entertaining movie.I had no idea that this film would be so well written and acted.  The acting is great.  The story is well told and the story is very well told.  I highly recommend it.It was a fun movie.  The special effects were excellent.  The cinematography was superb.  The music was very good.  I loved the characters.  They were so funny and loved it.  I would recommend it to anyone who enjoys humor.I bought this for my daughter and she loves it. I also love it for her to watch when she's bored.Great film. Love it!This is a very good story with good acting.  The premise is pretty simple, but the story is pretty funny.  I recommend this movie to anyone who loves a good story.I love this movie.  I was very disappointed with the price of this movie.  I didn't like the whole ""One-Time-Dance"" aspect, but I enjoyed the story and the movie.  I was also very",1
Movies_and_TV_5,4,OR,"I was very impressed with how well the case for conspiracy was laid out in this documentary.  While borrowing from a number of sources, including&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/9-11-Explosive-Evidence-Experts-Speak-Out/dp/B00HO13ER4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">9/11: Explosive Evidence - Experts Speak Out</a>, Mazzucco's film was clear and direct.  If anything, the section on how the collapse of WTC1 and WTC2 was made more clear with the explanations supplied with the excerpted footage from Explosive Evidence than Explosive Evidence itself.

Where this documentary fell down was in the omission of Silverstein's PBS interview where he freely admitted that WTC7 was deliberately imploded, which was one of the few actual pieces of evidence given in&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/9-11-The-Myth-and-The-Reality-2-DVD-Set/dp/B000VRF4C6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">9/11: The Myth and The Reality - 2 DVD Set</a>.  The other glaring issue was the allegation that pulmonary fibrosis and mesothelioma were running rampant in the wake of the destruction of WTC1 and WTC2.  Problem:  asbestos-induced interstitial fibrosis and mesothelioma have very clear latency times of 20 years after the date of first exposure.  If such an epidemic is to happen, it will not happen for another 45 months from the time this review is written.  Also, mesothelioma already occurs in 1/1,000,000 people each year WITHOUT prior asbestos exposure.  If these diagnoses in past cases are correct, there are some equally disturbing causes: either a) there was prior exposure well ahead of 9/11, or b) there are additional toxic materials not previously identified to the public used in the construction of WTC1 and WTC2.",0
Movies_and_TV_5,5,OR,"I wish there was not an end to the ""Twilight"" saga.  This was the best series that I have seen by far.  I also feel this series followed the books closely and tried to put in as many aspects as possible.  My boyfriend and I went to see ""Breaking Dawn Part 2"" together in theaters.  He is not as into the saga as I am, he just goes with because I make him.  He enjoyed the crowd more than the movie.  He laughed at the crowd's reaction to Alice's vision. He said you could hear everyone sigh with relief.  I think this movie was great.  It always kept you on your toes, never knowing what to expect next.  After seeing this video in theaters I was extremely confused.  I loved how the movie took you off course, but I had a hard time keeping track of who was killed.  I was almost in tears seeing everyone get killed.  I thoroughly enjoyed this movie.  This is one where I could watch it over and over and never get sick of it.  ""Breaking Dawn Part 2"" was the perfect ending to the story.  Knowing that Bella and Edward can finally live in happiness and peace together is elating.  I would highly recommend the entire series.  It might be about vampires and werewolves, but you have to look past that and catch the love story.",0
Movies_and_TV_5,3,CG,"I actually have liked Julia Roberts more than the other reviewers.  She is a very strong actress.  She plays the role I liked.  The acting was okay.  I would recommend it to anyone who likes Julia Roberts.I was excited to see this movie.  The storyline is great.  I liked the acting and the movie had a lot of action.  I also liked the ending.  I felt like I was watching something new.  It's very sad that this movie is out of print.  I have watched it several times and it still does not have a great ending.  It's sad that so many movies are out of print.  I am hoping that some other movies will be out of print.  This movie is one of them.  I would recommend this movie to anyone who likes action movies.Great showI've always enjoyed this series and wanted to buy it again.  I would highly recommend this series.  I can't wait for the next season.  The acting is good and the story is very well written.  The acting was good, but the characters were not believable.  The ending was a bit too long for my taste.  The storyline was a bit too far fetched",1
Movies_and_TV_5,4,CG,"Paul Newman was considered for this role, as well. He did a great job in this role.

The film is very well directed and is well acted. It is very moving and it is well told. It is a must for any horror fan.I enjoyed the series. I love the show and have watched the entire series several times. I am glad I bought this one. I just want to add I love the show and the characters. I will buy this one.I remember when I was young. I remember watching the cartoons when they were still in the air. I remember being so fascinated by the characters that I was hooked. I remember my first TV show on the air. I remember watching the cartoons when I was a kid and the cartoons were such a hit. I was a fan of the show when it was first aired and I still am.

I don't know why I didn't like it when I was a kid, but I really enjoyed it. I didn't really see it until about 18 years ago when I was a kid and it was very good.

I wish I could say I enjoyed it more now, but I have to say it's a great series. It's a great show",1
Movies_and_TV_5,4,OR,"I've loved this movie since the first time I saw it in theater.  Its Andrew Dice Clay's first feature film and it delivers the typical Dice-persona antics.  Yes he had many misogynistic jokes at the time, but I separate this movie from his comedy; I mean, he takes care of a koala bear in the movie, how mean could he be?

The movie is about his character Ford Fairlane, a rockabilly style detective who works on cases for rock stars.  The only problem is most of his clients pay him in things other than money, such as guitars, sex, etc...

He comes across a case that involves finding 3 different cds or something like that.  I mean, they actually tried to put a plot in this movie, but you could have had a movie alone with just the main characters antics.  In a classic scene, Ford wakes up with two women in his bed and as the women start to leave he pleasingly begs them, ""hey girls, make breakfast, do my laundry""; classic stuff.

Eventually, Wayne Newton shows up as the bad guy and we are treated to scenes of Ford Fairlane making witty remarks towards Wayne Newton's character(Julien Grendel).

If you want to brush up on classic 90s films or just a decent comedy in general, check this one out.  His comedic style may or may not work for you, but I think if you start watching it and your entertained you'll be pleased with this one.",0
Movies_and_TV_5,5,OR,"What can I say about this film that hasn't already been said?

I wasn't particularly interested in ""Office Space"" when it first came out, and I assume that it was a sleeper hit upon theatrical release, but when I checked it out much later, I was on the floor laughing. Not only does ""Office Space"" stand out as a great comedy for those starved of great comedy, but manages to hit closer with those actually victimized by white-collar occupations. It's suprising how this evolved from a series of cheaply-made animated shorts, starring the squirrely stapler-obsessed Milton, and into an underestimated masterpiece.

Some would say that a comedy doesn't really require top-notch acting to get its hilarity across, but ""Office Space"" is a grand exception. Ron Livingston is perfect in the role of Peter, who learns that by doing nothing you can find the ultimate happiness and confidence you seek (thanks to unreversed hypnosis). Gary Cole's portrayal of the boring yet frightening Lumbergh should be added to the pantheon of best screen villains ever, and Stephen Root was simply born to play Milton.

Mike Judge obviously felt compelled to split open the unexplored injustice of white-collar slavery and definitely makes it work. This isn't a gross-out comedy full of outrageous behavior (I don't know if the bludgeoning of the copy machine counts), but if you want to unwind after a tough day of school or work and enjoy a downright funny-as-hell movie, you're making the right decision to owe this one a few bucks.",0
Movies_and_TV_5,5,CG,"Definitely a GREAT movie, Family friendly. The movie is a good history lesson for kids.Very good.I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good.",1
Movies_and_TV_5,5,CG,"*Plot/ending analyzed*

This is a very good movie, with lots of action and lots of beautiful scenery.  The acting is top notch, the story is good, the acting is solid, and the movie is a fun watch.  The acting is good, the plot is good, and the movie is a fun watch.

I recommend it to all.  If you like action/fantasy, you will love this movie.  Highly recommend.I enjoyed this movie.  I'm not sure if I would watch it again, but I liked it very much.  I just wish that this was more of a long story.  It's not too long, but it's not too long.  It's a bit of a slow start.  I didn't like the ending, but it was a good one.  I really liked the ending.  I wish that this was more of a movie with the ending.  I thought it was good, but I really liked the ending.  I just wish that it was more of a movie with the ending.  I thought it was good, but I really liked the ending.  I just wish that this was more of a movie with the ending.",1
Movies_and_TV_5,5,OR,"BEAUTIFUL TRANSFER! Nice war time musical. Carmen shows her comedy side in this film and of course her over the top outfits! I won't go into the story line. If you're a Miranda fan, you'll enjoy this FOX TECHNICOLOR MUSICAL. Michael O'SHEA looks a little too old and his uniform is a few sizes too small...to bad they didn't cast PERRY COMO in this leading role. Also O'SHEA is not the best singer either...most all other cast members do a great job...EXCEPT...PHIL SILVERS who is loud and ANNOYING!
Carmen has two colorful production numbers, the first, typical Miranda, the second and last is Carmen in a totally different appearance THAN WE HAVE SEEN IN THE PAST, a different 'short'costume than usual showing more leg...the lighting in this number is somewhat over the top...however, looks great in this pristine transfer. Only problem I had is in the EXTRA FEATURES: The ""STILL GALLERY"" feature in my copy doesn't allow my access to it...used two different DVD players and both had the same problem. The Film, Scenes, Trailer, and the SUPERB DOCUMENTARY are no problem. The documentary is in four parts...great interviews, vintage still photos and live performances, both candids and her FOX production numbers make this one of the best Documentaries out there...the Documentary is worth the price of this DVD ALONE! I give it 5 STARS...the 'still' problem may be in MY COPY ONLY...(don't let this deter you from puchasing this film). A MUST HAVE for the CARMEN MIRANDA FAN! THANK YOU FOX!!!",0
Movies_and_TV_5,4,OR,"Most Anime's that come out have clean, well-defined lines as well as neat sharp colors.  This is the common style not only for mass consumption but for ease of the work load by standardization.  While Casshern of course has its roots burried deep in all that makes Anime look like Anime, it's one of very few that have ventured beyond for a more artistic delivery.  At times there are some very sketchy lines, contorted facial features, rapid action that instead of a subdued unmoving backgrounds, every part of many frames are animated to keep the eyes fairly treated.  Casshern is a great story, one that in the first half is nearly perfect, if only the second half could have carried it as gracefully.  Still, the second half isn't one to scoff at, as it's still great and brings with it the finality of the characters that over the course of the show you come to enjoy, even Ringo.  What makes this show great is that it isn't teathered to its source material, and instead of being a tribute, it's a reboot.  This isn't only one of the better animated shows ever produced, but a great story as well.  One that isn't necessarily just for fans of Anime, but people that can appreciate the medium.  I highly recommend the blu ray in particular as this was a modern produced anime, so the clarity and color were practically made with the format in mind.",0
Movies_and_TV_5,2,CG,"For some reason, the Earth's crust has been knocked off. This is a spectacular visual spectacle.

I can't say enough good things about this movie, and I'm sure it will be worth watching.  It's a film that will make you want to see it.

It's a fast paced, clever, and very entertaining film.  If you haven't seen it, I highly recommend it.  I can't say enough good things about it, and I'm sure it will be worth watching.

It's a great movie for the whole family.  It's a movie that will make you want to see it.  If you don't know how to watch it, check it out, and see if you like it too.  I've read a few reviews of it, and the ones that have said that it's a good movie.  I don't really know what the problem is with it, and I don't think it's a major one.  I just don't think it's worth seeing it.  I don't think it's a bad movie, but I don't think it's worth seeing it.  I think it's a great movie.  I don't think it's",1
Movies_and_TV_5,4,CG,"The picture quality is great!The movie is an adaptation of the book by the great British author, John Adams. The movie is also a satire of the American Founding Fathers. The movie is a satire of the Constitution. The movie is a satire of the American founders. The movie is a satire of the Founding Fathers. The movie is a satire of the Constitution. The movie is a satire of the Founding Fathers. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the Constitution. The movie is a satire of the",1
Movies_and_TV_5,5,OR,"...there's a specific audience for this type of film; most people judge them by the wrong standards. This movie was made with the same rationale and in the same spirit as spaghetti westerns, which fared a whole lot better, but riding on the success of Mad Max and Escape from New York. You have to LOVE a movie which manages to throw in every conceivable creature in a single feature, -for the sake of maximizing whatever little resources available and also save the audience time and money watching them in separate entries-, even ninjas, ex-soft core stars, fishmen, apemen, telepaths, killer blind monks, werewolves, etc... and manages to anticipate the idea behind such movies as The Running Man, while attempting to be something else. This is a movie in its very own league, not to be judged by any other standards; actually Joe D'Amato's favorite among all the colorful entries in his immense catalogue. I reckon from seeing Death Smiles on a Murderer, that David Lynch's place in film history should have been occupied by him instead, but there was just no market for such a thing in the Italian industry back then. So, he went, ""if they want rubbish,  I have no problem delivering just that.."" and the rest is history.  Made in the truest Ed Wood spirit, taking into consideration the man was ""ahead of his time;"" certainly, their kingdom was not of this world... It's a rare privilege that this movie is available in the first place!",0
Movies_and_TV_5,1,OR,"The single DVD version with the concept of the ""probes"" being sent from a future human race was a very upbeat and inovative plot device for this vision of Earth-after-man. That is what we all saw on the Animal Planet version of this show. Each of the ages was treated the same in the full length episodes as they were in the introductery condenced one hour form. They added probes and the omnipresent narrarator to guide us through each hour. I was enthralled with the whole weird thing! Completely swept away!
So,when I got this collection of British talking heads beaming at how smart they all were to have theorised all these creatures out of nothing but thin air-headedness,I was disenchanted at best. They all came off as arrogant and way too self satisfied. While listening you could hear the flaws in many of the basic assumtions. The ecologies and behaiviors shown were often far too over simplified to create their ""new possibilities"". As a viewer your suspention of disbelief was completely shot! There was no way to invest your imagination in these soap bubble epocs being constantly reminded that they are just creations.
Obviously,I am in the minority here and I'm shouting ""FIRE"" long after the smoke has cooled. So be it. This is one of the very few times that the more intellectual cut was all wrong. The US versions were much better films in every way; repeat footage and all. You were viewing events,not ideas. It might have sold better too.",0
Movies_and_TV_5,4,CG,What a terribly sad film.  I love the movie.  It's one of the funniest movies I've seen.  I liked it.  The acting was good.  The movie had a lot of great action.  The story was well written and acted.  The acting was great.  The movie was well acted.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a lot of great action.  The movie had a,1
Movies_and_TV_5,4,CG,"I heard mixed reviews on this movie, and I decided to see it for myself.  I am a big fan of the movie, and I am sure you will too.  This movie is a great movie, and I am sure you will too.  I recommend it to everyone.  I recommend it to anyone who is a fan of the movie, or just wants to watch it for the first time.  I can't say enough good things about this movie, so if you want to see it for yourself, you have to buy it.  If you are a fan of the movie, and you like the movie, you have to buy it.  It is a fun movie, and if you like the movie, you can watch it for yourself.  I recommend it to everyone.  You can also watch it for the first time.  You can also watch it for the first time.I really enjoyed this movie.  I enjoyed watching it with my family.  It is a very good movie.  I would recommend it to everyone.  I would recommend it to everyone.Great series.  A must see for any Sci-Fi fan.This is a very good movie.  I was looking for something different, but it",1
Movies_and_TV_5,4,OR,"Critics are generally not very nice to movies like this one.  I guess THEY didn't grow up watching this kind of stuff and don't  have those fond memories (which explains the 4 stars).  The night me and my family got cable tv in the early 80s (first ones in the neighborhood) this hilarious flick was on.  Nudity on the boob tube was still something new to us.  So Zapped! was just about the coolest naughty movie I'd ever seen.  Watching it now is still a delight!  Just silly non-sense...but awfully fun!  The young lady from The Facts of Life tv show is great (and looks like my niece).  Baio may be a little TOO nerdy, but he and Aames are believable friends.  Plus, anything with Scatman Crothers (The Shining, One Flew Over The Cuckoos Nest, Twilight Zone: The Movie) is worth seeing.  This could be the 1982 equivalent of movies like American Pie.  Just leave your brain at the door, pop this in the machine and you'll find much to enjoy on a lazy saturday afternoon.  Try a triple feature with Sixteen Candles and Just One of The Guys (or Weird Science and The Breakfast Club).
NOTES:  The sign outside the music store says ""8 Tracks"".  I feel so OLD!!  Speaking of, there are at least 2 terrific songs on the soundtrack, ""Got to believe in Magic"", ""King and Queen of Hearts"", etc.  Worth the price alone.",0
Movies_and_TV_5,4,OR,"FEAR has a TV movie feel but it's actually somewhat above your average b-movie and Sheedy does a pretty good job with the material.  The antagonist and the storyline could have used a little more pep, but then it probably would have been even more like every other psycho-thriller.  It has some unique, if unlikely, aspects that pull me out of the movie a little.  Not that I totally discredit psychics, but the writer of this takes it to a new level that really could use something to give it a little more believability.  Still, this film has some tension at times.  Not worth the price of the set for it alone, however.  Now, same can't be said for PARENTS.  Truly, I bought this set for it alone and I was not disappointed.  I rented PARENTS when it first hit the video store and was blown away.  It made me seek out more black comedies.  It's really first rate and I was happy to find out it did hold up over the years.  The cast is great, the production design and storyline is terrific.  And as everyone has already stated, this film is in widesreen and looks mighty sweet.  NO COMPLAINTS.  I can't give this set 5 stars because I think FEAR is not worthy.  BUt if you can find this cheaper than the stated price, maybe $10 or so, then you're taking about a 5 star purchase.",0
